30274,S,Addison (95th-bound),-87.653626,41.947428,Addison,41420,41420,Red Line
30273,N,Addison (Howard-bound),-87.653626,41.947428,Addison,41420,41420,Red Line
30276,S,87th (95th-bound),-87.624717,41.735372,87th,41430,41430,Red Line
30275,N,87th (Howard-bound),-87.624717,41.735372,87th,41430,41430,Red Line
30277,N,Addison (Kimball-bound),-87.674642,41.947028,Addison,41440,41440,Brown Line
30278,S,Addison (Loop-bound),-87.674642,41.947028,Addison,41440,41440,Brown Line
30280,S,Chicago/State (95th-bound),-87.628176,41.896671,Chicago,41450,41450,Red Line
30279,N,Chicago/State (Howard-bound),-87.628176,41.896671,Chicago,41450,41450,Red Line
30281,N,Irving Park (Kimball-bound),-87.674868,41.954521,Irving Park,41460,41460,Brown Line
30282,S,Irving Park (Loop-bound),-87.674868,41.954521,Irving Park,41460,41460,Brown Line
30283,N,Western (Kimball-bound),-87.688502,41.966163,Western,41480,41480,Brown Line
30284,S,Western (Loop-bound),-87.688502,41.966163,Western,41480,41480,Brown Line
30286,S,Harrison (95th-bound),-87.627479,41.874039,Harrison,41490,41490,Red Line
30285,N,Harrison (Howard-bound),-87.627479,41.874039,Harrison,41490,41490,Red Line
30287,N,Montrose (Kimball-bound),-87.675047,41.961756,Montrose,41500,41500,Brown Line
30288,S,Montrose (Loop-bound),-87.675047,41.961756,Montrose,41500,41500,Brown Line
30290,S,Lake/State (95th-bound),-87.627813,41.884809,Lake,41660,41660,Red Line
30289,N,Lake/State (Howard-bound),-87.627813,41.884809,Lake,41660,41660,Red Line
30291,E,Conservatory (63rd-bound),-87.716523,41.884904,Conservatory,41670,41670,Green Line (Lake)
30292,W,Conservatory (Harlem-bound),-87.716523,41.884904,Conservatory,41670,41670,Green Line (Lake)
